channel,impressions,clicks,ad_platform,apps_flyer,date,spends,cpi,country
Programmatic,400194,9083,0.0,36,2023-08-02,0.0,1382,KSA
Programmatic,305899,10771,0.0,42,2023-08-02,0.0,1383,KSA
Programmatic,,,0.0,1,2023-08-02,0.0,1384,Others
Programmatic,8462,11773,0.0,0,2023-08-02,0.0,1385,UAE
Programmatic,157,1,0.0,0,2023-08-02,0.0,1386,Others
Programmatic,1772,395,0.0,0,2023-08-02,0.0,1387,KSA
Programmatic,,2,0.0,0,2023-08-02,0.0,1388,UAE
Programmatic,2049,,0.0,0,2023-08-02,0.0,1389,UAE
Programmatic,109000,2308,0.0,8,2023-08-02,0.0,1390,UAE
Programmatic,36426,1163,0.0,2,2023-08-02,0.0,1391,UAE
Meta,27229,205,10.0,3,2023-08-02,10.66,1392,KSA
Meta,0,0,0.0,1,2023-08-02,0.0,1393,Others
Meta,8697,29,3.0,1,2023-08-02,23.940000000000000,1394,KSA
Meta,6677,28,4.0,1,2023-08-02,7.2,1395,UAE
Programmatic,36,3,0.0,0,2023-08-02,0.0,1396,UAE
Apple Search,0,0,0.0,1,2023-08-02,0.0,1397,Others
Apple Search,0,0,0.0,4,2023-08-02,0.0,1398,UAE
Apple Search,0,0,0.0,4,2023-08-02,0.0,1399,KSA
Google UAC,0,0,0.0,12,2023-08-02,0.0,1400,Others
Google UAC,0,0,0.0,4,2023-08-02,0.0,1401,Others
TikTok,0,0,0.0,0,2023-08-02,0.0,1402,Others
TikTok,0,0,0.0,0,2023-08-02,0.0,1403,Others
TikTok,0,0,0.0,7,2023-08-02,0.0,1404,Others
TikTok,0,0,0.0,0,2023-08-02,0.0,1405,KSA
TikTok,0,0,0.0,0,2023-08-02,0.0,1406,Others
TikTok,0,0,0.0,0,2023-08-02,0.0,1407,UAE
TikTok,0,0,0.0,0,2023-08-02,0.0,1408,Others
TikTok,0,0,0.0,0,2023-08-02,0.0,1409,KSA
TikTok,0,0,0.0,0,2023-08-02,0.0,1410,UAE
TikTok,0,0,0.0,0,2023-08-02,0.0,1411,UAE
Meta,13542,49,0.0,0,2023-08-02,19.8,1412,KSA
Meta,1497,13,2.0,0,2023-08-02,9.4600000000000000,1413,UAE
Meta,4330,10,3.0,0,2023-08-02,7.86,1414,UAE
Meta,16757,49,9.0,0,2023-08-02,12.16,1415,KSA
Meta,2600,10,0.0,0,2023-08-02,11.310000000000000,1416,UAE
Apple Search,290,6,0.0,0,2023-08-03,9.64,1417,KSA
Apple Search,402,20,8.0,0,2023-08-03,33.56,1418,UAE
Snapchat,0,0,0.0,0,2023-08-03,0.0,1419,UAE
Snapchat,0,0,0.0,0,2023-08-03,0.0,1420,KSA
Snapchat,0,0,0.0,0,2023-08-03,0.0,1421,UAE
Snapchat,0,0,0.0,0,2023-08-03,0.0,1422,KSA
Google UAC,47452,1082,217.0,106,2023-08-03,171.81,1423,KSA
Google UAC,92623,1941,451.0,249,2023-08-03,405.18,1424,KSA
Google UAC,39822,370,117.0,57,2023-08-03,56.870000000000000,1425,UAE
Google UAC,82,4,1.0,0,2023-08-03,1.62,1426,KSA
Google UAC,36,0,0.0,0,2023-08-03,0.0,1427,UAE
Google UAC,1378,31,20.0,6,2023-08-03,5.2000000000000000,1428,UAE
Google UAC,47,2,1.0,0,2023-08-03,0.6,1429,KSA
Google UAC,14,2,0.0,0,2023-08-03,0.75,1430,UAE
TikTok,21323,2240,0.0,1,2023-08-03,59.96,1431,KSA
TikTok,23799,1205,0.0,3,2023-08-03,59.95,1432,UAE
TikTok,119359,345,5.0,4,2023-08-03,94.76,1433,KSA
TikTok,209650,34503,123.0,105,2023-08-03,232.42,1434,KSA
TikTok,101264,8392,30.0,24,2023-08-03,98.98,1435,UAE
Organic,0,0,0.0,33,2023-08-03,0.0,1436,Others
Organic,0,0,0.0,113,2023-08-03,0.0,1437,KSA
Organic,0,0,0.0,147,2023-08-03,0.0,1438,UAE
Organic,0,0,0.0,5,2023-08-03,0.0,1439,KSA
Organic,0,0,0.0,5,2023-08-03,0.0,1440,Others
Organic,0,0,0.0,11,2023-08-03,0.0,1441,UAE
Programmatic,,51,0.0,0,2023-08-03,0.0,1442,Others
Programmatic,24,,0.0,0,2023-08-03,0.0,1443,Others
Programmatic,57931,1793,0.0,7,2023-08-03,0.0,1444,Others
Programmatic,92001,3073,0.0,2,2023-08-03,0.0,1445,Others
Programmatic,,82345,0.0,36,2023-08-03,0.0,1446,KSA
Programmatic,,9,0.0,0,2023-08-03,0.0,1447,KSA
Programmatic,,4,0.0,0,2023-08-03,0.0,1448,Others
Programmatic,2131,,0.0,0,2023-08-03,0.0,1449,KSA
Programmatic,133995,3217,0.0,17,2023-08-03,0.0,1450,KSA
Programmatic,319950,13114,0.0,54,2023-08-03,0.0,1451,KSA
Programmatic,,79216,0.0,36,2023-08-03,0.0,1452,UAE
Programmatic,,6,0.0,0,2023-08-03,0.0,1453,UAE
Programmatic,2431,,0.0,0,2023-08-03,0.0,1454,UAE
Programmatic,58721,1227,0.0,2,2023-08-03,0.0,1455,UAE
Programmatic,60231,1669,0.0,7,2023-08-03,0.0,1456,UAE
Programmatic,93,4,0.0,0,2023-08-03,0.0,1457,Others
Programmatic,1725,627,0.0,0,2023-08-03,0.0,1458,KSA
Programmatic,7219,7467,0.0,0,2023-08-03,0.0,1459,UAE
Meta,5221,32,3.0,1,2023-08-03,16.28,1460,KSA
Meta,8440,50,6.0,1,2023-08-03,4.21,1461,KSA
Meta,0,0,0.0,1,2023-08-03,0.0,1462,Others
Meta,541,1,1.0,1,2023-08-03,2.76,1463,UAE
Meta,1642,3,1.0,1,2023-08-03,2.28,1464,UAE
Programmatic,16,1,0.0,0,2023-08-03,0.0,1465,UAE
Apple Search,0,0,0.0,1,2023-08-03,0.0,1466,KSA
Apple Search,0,0,0.0,3,2023-08-03,0.0,1467,UAE
Google UAC,0,0,0.0,10,2023-08-03,0.0,1468,Others
Google UAC,0,0,0.0,4,2023-08-03,0.0,1469,Others
Google UAC,0,0,0.0,1,2023-08-03,0.0,1470,Others
TikTok,0,0,0.0,0,2023-08-03,0.0,1471,Others
TikTok,0,0,0.0,0,2023-08-03,0.0,1472,Others
TikTok,0,0,0.0,7,2023-08-03,0.0,1473,Others
TikTok,0,0,0.0,4,2023-08-03,0.0,1474,Others
TikTok,0,0,0.0,0,2023-08-03,0.0,1475,KSA
TikTok,0,0,0.0,0,2023-08-03,0.0,1476,KSA
TikTok,0,0,0.0,0,2023-08-03,0.0,1477,UAE
TikTok,0,0,0.0,0,2023-08-03,0.0,1478,UAE
TikTok,0,0,0.0,0,2023-08-03,0.0,1479,UAE
TikTok,0,0,0.0,0,2023-08-03,0.0,1480,Others
TikTok,0,0,0.0,0,2023-08-03,0.0,1481,Others
TikTok,0,0,0.0,0,2023-08-03,0.0,1482,KSA
TikTok,0,0,0.0,0,2023-08-03,0.0,1483,UAE
Meta,8223,19,3.0,0,2023-08-03,5.0,1484,KSA
Meta,5221,32,3.0,0,2023-08-03,16.28,1485,KSA
Meta,4009,9,0.0,0,2023-08-03,6.39,1486,KSA
Meta,3837,16,0.0,0,2023-08-03,9.7,1487,KSA
Meta,310,2,0.0,0,2023-08-03,2.05,1488,UAE
Meta,1254,8,0.0,0,2023-08-03,1.33,1489,UAE
Apple Search,212,15,2.0,0,2023-08-04,20.27,1490,KSA
Apple Search,815,16,10.0,0,2023-08-04,32.94,1491,UAE
Snapchat,0,0,0.0,0,2023-08-04,0.0,1492,UAE
Snapchat,0,0,1.0,0,2023-08-04,0.0,1493,KSA
Snapchat,0,0,0.0,0,2023-08-04,0.0,1494,UAE
Snapchat,0,0,2.0,0,2023-08-04,0.0,1495,KSA
Google UAC,43352,1081,251.0,106,2023-08-04,181.15,1496,KSA
Google UAC,249289,2671,408.0,189,2023-08-04,364.74,1497,KSA
Google UAC,40885,421,121.0,53,2023-08-04,57.820000000000000,1498,UAE
Google UAC,88,5,2.0,0,2023-08-04,1.99,1499,KSA
Google UAC,26,1,0.0,0,2023-08-04,0.11,1500,UAE
Google UAC,1279,26,15.0,7,2023-08-04,8.52,1501,UAE
Google UAC,30,0,0.0,0,2023-08-04,0.0,1502,KSA
Google UAC,6,2,1.0,0,2023-08-04,0.62,1503,UAE
TikTok,22262,1425,0.0,1,2023-08-04,59.49,1504,KSA
TikTok,28495,828,0.0,3,2023-08-04,60.04,1505,UAE
TikTok,165657,480,2.0,0,2023-08-04,100.22,1506,KSA
TikTok,184904,27792,111.0,118,2023-08-04,244.77,1507,KSA
TikTok,87735,7248,41.0,38,2023-08-04,99.41,1508,UAE
Organic,0,0,0.0,80,2023-08-04,0.0,1509,Others
Organic,0,0,0.0,135,2023-08-04,0.0,1510,UAE
Organic,0,0,0.0,3,2023-08-04,0.0,1511,Others
Organic,0,0,0.0,14,2023-08-04,0.0,1512,KSA
Organic,0,0,0.0,7,2023-08-04,0.0,1513,UAE
Organic,0,0,0.0,101,2023-08-04,0.0,1514,KSA
Programmatic,,749033,0.0,303,2023-08-04,0.0,1515,UAE
Programmatic,,553,0.0,1,2023-08-04,0.0,1516,Others
Programmatic,,1,0.0,0,2023-08-04,0.0,1517,UAE
Programmatic,49,,0.0,0,2023-08-04,0.0,1518,Others
Programmatic,2401,,0.0,0,2023-08-04,0.0,1519,UAE
Programmatic,84014,3887,0.0,8,2023-08-04,0.0,1520,Others
Programmatic,49671,1252,0.0,8,2023-08-04,0.0,1521,UAE
Programmatic,99051,3178,0.0,12,2023-08-04,0.0,1522,Others
Programmatic,58863,3018,0.0,6,2023-08-04,0.0,1523,UAE
Programmatic,165,1,0.0,0,2023-08-04,0.0,1524,Others
Programmatic,1816,2209,0.0,0,2023-08-04,0.0,1525,KSA
Programmatic,11188,5859,0.0,0,2023-08-04,0.0,1526,UAE
Programmatic,,730329,0.0,292,2023-08-04,0.0,1527,KSA
Programmatic,,2,0.0,0,2023-08-04,0.0,1528,KSA
Programmatic,2380,,0.0,0,2023-08-04,0.0,1529,KSA
Programmatic,226356,8521,0.0,27,2023-08-04,0.0,1530,KSA
Programmatic,441821,28511,0.0,63,2023-08-04,0.0,1531,KSA
Meta,6431,31,1.0,1,2023-08-04,7.8200000000000000,1532,UAE
Meta,5904,21,6.0,1,2023-08-04,8.59,1533,UAE
Meta,8268,40,6.0,1,2023-08-04,23.440000000000000,1534,KSA
Meta,0,0,0.0,2,2023-08-04,0.0,1535,Others
Meta,13047,37,2.0,2,2023-08-04,19.0,1536,KSA
Meta,22714,111,12.0,10,2023-08-04,34.54,1537,KSA
Meta,37200,330,12.0,4,2023-08-04,15.760000000000000,1538,KSA
Meta,29363,84,12.0,3,2023-08-04,17.080000000000000,1539,KSA
Apple Search,0,0,0.0,1,2023-08-04,0.0,1540,Others
Apple Search,0,0,0.0,4,2023-08-04,0.0,1541,UAE
Apple Search,0,0,0.0,1,2023-08-04,0.0,1542,Others
Google UAC,0,0,0.0,9,2023-08-04,0.0,1543,Others
Google UAC,0,0,0.0,6,2023-08-04,0.0,1544,Others
Google UAC,0,0,0.0,3,2023-08-04,0.0,1545,Others
TikTok,0,0,0.0,0,2023-08-04,0.0,1546,UAE
TikTok,0,0,0.0,0,2023-08-04,0.0,1547,Others
TikTok,0,0,0.0,1,2023-08-04,0.0,1548,Others
TikTok,0,0,0.0,0,2023-08-04,0.0,1549,UAE
TikTok,0,0,0.0,2,2023-08-04,0.0,1550,Others
TikTok,0,0,0.0,0,2023-08-04,0.0,1551,UAE
TikTok,0,0,0.0,8,2023-08-04,0.0,1552,Others
TikTok,0,0,0.0,0,2023-08-04,0.0,1553,Others
TikTok,0,0,0.0,0,2023-08-04,0.0,1554,Others
TikTok,0,0,0.0,0,2023-08-04,0.0,1555,KSA
TikTok,0,0,0.0,0,2023-08-04,0.0,1556,UAE
TikTok,0,0,0.0,0,2023-08-04,0.0,1557,KSA
TikTok,0,0,0.0,0,2023-08-04,0.0,1558,KSA
Meta,22714,111,12.0,0,2023-08-04,34.54,1559,KSA
Meta,1506,11,3.0,0,2023-08-04,9.94,1560,UAE
Meta,2832,8,0.0,0,2023-08-04,11.83,1561,UAE
Apple Search,297,11,4.0,0,2023-08-05,19.41,1562,UAE
Apple Search,360,13,3.0,0,2023-08-05,17.78,1563,KSA
Snapchat,0,0,0.0,0,2023-08-05,0.0,1564,UAE
Snapchat,0,0,1.0,0,2023-08-05,0.0,1565,KSA
Snapchat,0,0,1.0,0,2023-08-05,0.0,1566,UAE
Snapchat,0,0,0.0,0,2023-08-05,0.0,1567,KSA
Google UAC,70068,1444,260.0,135,2023-08-05,229.84,1568,KSA
Google UAC,307589,3111,529.0,279,2023-08-05,483.66,1569,KSA
Google UAC,54590,367,89.0,43,2023-08-05,54.990000000000000,1570,UAE
Google UAC,156,9,0.0,0,2023-08-05,3.9300000000000000,1571,KSA
Google UAC,37,5,1.0,0,2023-08-05,1.53,1572,UAE
Google UAC,1549,22,13.0,4,2023-08-05,5.4,1573,UAE
Google UAC,25,0,0.0,0,2023-08-05,0.0,1574,KSA
Google UAC,18,0,0.0,0,2023-08-05,0.0,1575,UAE
TikTok,20614,381,0.0,2,2023-08-05,58.17,1576,KSA
TikTok,26170,403,0.0,3,2023-08-05,59.18,1577,UAE
TikTok,241240,834,8.0,5,2023-08-05,189.89,1578,KSA
TikTok,200318,30819,106.0,103,2023-08-05,263.47,1579,KSA
TikTok,74945,6971,37.0,39,2023-08-05,100.0,1580,UAE
Organic,0,0,0.0,12,2023-08-05,0.0,1581,KSA
Organic,0,0,0.0,13,2023-08-05,0.0,1582,UAE
Organic,0,0,0.0,4,2023-08-05,0.0,1583,Others
Organic,0,0,0.0,35,2023-08-05,0.0,1584,Others
Organic,0,0,0.0,98,2023-08-05,0.0,1585,KSA
Organic,0,0,0.0,119,2023-08-05,0.0,1586,UAE
Programmatic,1795,1949,0.0,0,2023-08-05,0.0,1587,KSA
Programmatic,155,1,0.0,0,2023-08-05,0.0,1588,Others
Programmatic,,,0.0,1,2023-08-05,0.0,1589,Others
Programmatic,10163,6096,0.0,0,2023-08-05,0.0,1590,UAE
Programmatic,84987,3943,0.0,7,2023-08-05,0.0,1591,Others
Programmatic,118107,3387,0.0,15,2023-08-05,0.0,1592,Others
Programmatic,,650,0.0,1,2023-08-05,0.0,1593,Others
Programmatic,,986612,0.0,396,2023-08-05,0.0,1594,KSA
Programmatic,,4,0.0,0,2023-08-05,0.0,1595,KSA
Programmatic,,1,0.0,0,2023-08-05,0.0,1596,Others
Programmatic,8,,0.0,0,2023-08-05,0.0,1597,Others
Programmatic,1233,,0.0,0,2023-08-05,0.0,1598,KSA
Programmatic,235707,8582,0.0,30,2023-08-05,0.0,1599,KSA
Programmatic,501427,21358,0.0,55,2023-08-05,0.0,1600,KSA
Programmatic,,1044387,0.0,417,2023-08-05,0.0,1601,UAE
Programmatic,,3,0.0,0,2023-08-05,0.0,1602,UAE
Programmatic,1598,,0.0,0,2023-08-05,0.0,1603,UAE
Programmatic,35247,1018,0.0,2,2023-08-05,0.0,1604,UAE
Programmatic,80074,2831,0.0,3,2023-08-05,0.0,1605,UAE
Meta,4012,15,5.0,1,2023-08-05,17.990000000000000,1606,KSA
Meta,28482,56,2.0,1,2023-08-05,61.01,1607,KSA
Meta,11004,60,15.0,13,2023-08-05,21.560000000000000,1608,KSA
Meta,12175,101,9.0,3,2023-08-05,7.85,1609,KSA
Meta,11551,34,12.0,2,2023-08-05,9.46,1610,KSA
Meta,3671,14,2.0,2,2023-08-05,19.34,1611,UAE
Meta,2116,19,0.0,1,2023-08-05,2.43,1612,UAE
Apple Search,0,0,0.0,2,2023-08-05,0.0,1613,UAE
Google UAC,0,0,0.0,16,2023-08-05,0.0,1614,Others
Google UAC,0,0,0.0,7,2023-08-05,0.0,1615,Others
Google UAC,0,0,0.0,1,2023-08-05,0.0,1616,Others
TikTok,0,0,0.0,0,2023-08-05,0.0,1617,Others
TikTok,0,0,0.0,1,2023-08-05,0.0,1618,Others
TikTok,0,0,0.0,0,2023-08-05,0.0,1619,KSA
TikTok,0,0,0.0,0,2023-08-05,0.0,1620,UAE
TikTok,0,0,0.0,1,2023-08-05,0.0,1621,Others
TikTok,0,0,0.0,2,2023-08-05,0.0,1622,Others
TikTok,0,0,0.0,1,2023-08-05,0.0,1623,Others
TikTok,0,0,0.0,0,2023-08-05,0.0,1624,KSA
TikTok,0,0,0.0,0,2023-08-05,0.0,1625,Others
TikTok,0,0,0.0,0,2023-08-05,0.0,1626,KSA
TikTok,0,0,0.0,0,2023-08-05,0.0,1627,UAE
TikTok,0,0,0.0,0,2023-08-05,0.0,1628,UAE
TikTok,0,0,0.0,0,2023-08-05,0.0,1629,UAE
Meta,11004,60,15.0,0,2023-08-05,21.560000000000000,1630,KSA
Meta,534,4,1.0,0,2023-08-05,4.3500000000000000,1631,UAE
Meta,2340,3,0.0,0,2023-08-05,4.01,1632,UAE
Apple Search,388,14,5.0,0,2023-08-06,31.35,1633,UAE
Apple Search,299,16,5.0,0,2023-08-06,21.83,1634,KSA
Snapchat,0,0,0.0,0,2023-08-06,0.0,1635,UAE
Snapchat,0,0,0.0,0,2023-08-06,0.0,1636,KSA
Snapchat,0,0,0.0,0,2023-08-06,0.0,1637,UAE
Snapchat,0,0,4.0,0,2023-08-06,0.0,1638,KSA
Google UAC,54587,1203,221.0,124,2023-08-06,197.66,1639,KSA
Google UAC,276495,2663,432.0,287,2023-08-06,420.7,1640,KSA
Google UAC,50165,412,118.0,52,2023-08-06,55.480000000000000,1641,UAE
Google UAC,97,3,0.0,0,2023-08-06,1.37,1642,KSA
Google UAC,33,3,0.0,0,2023-08-06,2.04,1643,UAE
Google UAC,1218,22,16.0,3,2023-08-06,3.41,1644,UAE
Google UAC,20,0,0.0,0,2023-08-06,0.0,1645,KSA
Google UAC,15,0,0.0,0,2023-08-06,0.0,1646,UAE
TikTok,21725,393,0.0,4,2023-08-06,59.93,1647,KSA
TikTok,28126,556,0.0,3,2023-08-06,60.24,1648,UAE
TikTok,272370,795,5.0,4,2023-08-06,183.17,1649,KSA
TikTok,206957,36063,121.0,118,2023-08-06,279.25,1650,KSA
TikTok,73098,7038,47.0,39,2023-08-06,100.0,1651,UAE
Organic,0,0,0.0,48,2023-08-06,0.0,1652,Others
Organic,0,0,0.0,361,2023-08-06,0.0,1653,KSA
Organic,0,0,0.0,16,2023-08-06,0.0,1654,UAE
Organic,0,0,0.0,3,2023-08-06,0.0,1655,Others
Organic,0,0,0.0,3,2023-08-06,0.0,1656,KSA
Organic,0,0,0.0,437,2023-08-06,0.0,1657,UAE
Programmatic,,311,0.0,3,2023-08-06,0.0,1658,Others
Programmatic,8,,0.0,0,2023-08-06,0.0,1659,Others
Programmatic,68337,2619,0.0,10,2023-08-06,0.0,1660,Others
Programmatic,174994,4900,0.0,12,2023-08-06,0.0,1661,Others
Programmatic,,434263,0.0,184,2023-08-06,0.0,1662,KSA
Programmatic,,2,0.0,0,2023-08-06,0.0,1663,KSA
Programmatic,,1,0.0,0,2023-08-06,0.0,1664,Others
Programmatic,979,,0.0,0,2023-08-06,0.0,1665,KSA
Programmatic,199390,6179,0.0,21,2023-08-06,0.0,1666,KSA
Programmatic,681825,27009,0.0,89,2023-08-06,0.0,1667,KSA
Programmatic,5,,0.0,0,2023-08-06,0.0,1668,Others
Programmatic,2787,2126,0.0,0,2023-08-06,0.0,1669,KSA
Programmatic,2906,5913,0.0,0,2023-08-06,0.0,1670,UAE
Programmatic,,489326,0.0,195,2023-08-06,0.0,1671,UAE
Programmatic,,6,0.0,0,2023-08-06,0.0,1672,UAE
Programmatic,2627,,0.0,0,2023-08-06,0.0,1673,UAE
Programmatic,40557,1067,0.0,4,2023-08-06,0.0,1674,UAE
Programmatic,117326,3357,0.0,10,2023-08-06,0.0,1675,UAE
Meta,0,0,0.0,2,2023-08-06,0.0,1676,Others
Meta,29851,48,3.0,2,2023-08-06,60.120000000000000,1677,KSA
Meta,12628,36,7.0,5,2023-08-06,18.28,1678,KSA
Meta,13161,138,11.0,3,2023-08-06,8.3100000000000000,1679,KSA
Meta,10136,34,10.0,1,2023-08-06,10.8,1680,KSA
Meta,0,0,0.0,1,2023-08-06,0.0,1681,Others
Meta,5319,12,2.0,1,2023-08-06,23.94,1682,UAE
Apple Search,0,0,0.0,4,2023-08-06,0.0,1683,UAE
Apple Search,0,0,0.0,1,2023-08-06,0.0,1684,Others
Apple Search,0,0,0.0,1,2023-08-06,0.0,1685,KSA
Google UAC,0,0,0.0,11,2023-08-06,0.0,1686,Others
Google UAC,0,0,0.0,2,2023-08-06,0.0,1687,Others
Google UAC,0,0,0.0,1,2023-08-06,0.0,1688,Others
Google UAC,0,0,0.0,5,2023-08-06,0.0,1689,Others
TikTok,0,0,0.0,0,2023-08-06,0.0,1690,Others
TikTok,0,0,0.0,0,2023-08-06,0.0,1691,Others
TikTok,0,0,0.0,1,2023-08-06,0.0,1692,Others
TikTok,0,0,0.0,6,2023-08-06,0.0,1693,Others
TikTok,0,0,0.0,0,2023-08-06,0.0,1694,KSA
TikTok,0,0,0.0,0,2023-08-06,0.0,1695,KSA
TikTok,0,0,0.0,0,2023-08-06,0.0,1696,Others
TikTok,0,0,0.0,0,2023-08-06,0.0,1697,UAE
TikTok,0,0,0.0,0,2023-08-06,0.0,1698,Others
TikTok,0,0,0.0,0,2023-08-06,0.0,1699,KSA
TikTok,0,0,0.0,0,2023-08-06,0.0,1700,UAE
TikTok,0,0,0.0,0,2023-08-06,0.0,1701,UAE
TikTok,0,0,0.0,0,2023-08-06,0.0,1702,UAE
Meta,633,6,2.0,0,2023-08-06,4.33,1703,UAE
Meta,12628,36,7.0,0,2023-08-06,18.28,1704,KSA
Meta,4087,28,1.0,0,2023-08-06,15.200000000000000,1705,KSA
Meta,1817,16,1.0,0,2023-08-06,3.19,1706,UAE
Meta,2034,5,0.0,0,2023-08-06,3.83,1707,UAE
Apple Search,269,5,2.0,0,2023-08-07,2.77,1708,KSA
Apple Search,779,9,3.0,0,2023-08-07,16.86,1709,UAE
Snapchat,0,0,0.0,0,2023-08-07,0.0,1710,UAE
Snapchat,0,0,0.0,0,2023-08-07,0.0,1711,KSA
Snapchat,0,0,0.0,0,2023-08-07,0.0,1712,UAE
Snapchat,0,0,0.0,0,2023-08-07,0.0,1713,KSA
Google UAC,98538,2039,390.0,157,2023-08-07,302.02000000000000,1714,KSA
Google UAC,248074,2378,345.0,212,2023-08-07,425.44,1715,KSA
Google UAC,22517,186,67.0,24,2023-08-07,27.330000000000000,1716,UAE
Google UAC,107,2,1.0,0,2023-08-07,0.66,1717,KSA
Google UAC,29,2,0.0,0,2023-08-07,1.5,1718,UAE
Google UAC,2280,58,15.0,7,2023-08-07,17.35,1719,UAE
Google UAC,36,1,0.0,0,2023-08-07,0.32,1720,KSA
Google UAC,19,0,0.0,0,2023-08-07,0.0,1721,UAE
Google UAC,131,0,0.0,0,2023-08-07,0.0,1722,KSA
TikTok,25047,725,0.0,7,2023-08-07,60.64,1723,KSA
TikTok,17411,464,0.0,2,2023-08-07,40.16,1724,UAE
TikTok,131854,361,3.0,6,2023-08-07,77.49,1725,KSA
TikTok,269806,53933,164.0,160,2023-08-07,366.29,1726,KSA
TikTok,43270,4209,24.0,27,2023-08-07,49.62,1727,UAE
Organic,0,0,0.0,495,2023-08-07,0.0,1728,KSA
Organic,0,0,0.0,48,2023-08-07,0.0,1729,Others
Organic,0,0,0.0,628,2023-08-07,0.0,1730,UAE
Organic,0,0,0.0,4,2023-08-07,0.0,1731,Others
Organic,0,0,0.0,12,2023-08-07,0.0,1732,UAE
Organic,0,0,0.0,16,2023-08-07,0.0,1733,KSA
Programmatic,,552,0.0,22,2023-08-07,0.0,1734,KSA
Programmatic,,1,0.0,2,2023-08-07,0.0,1735,Others
Programmatic,,3,0.0,0,2023-08-07,0.0,1736,KSA
Programmatic,,1,0.0,0,2023-08-07,0.0,1737,Others
Programmatic,32,,0.0,0,2023-08-07,0.0,1738,Others
Programmatic,2014,,0.0,0,2023-08-07,0.0,1739,KSA
Programmatic,33513,1323,0.0,4,2023-08-07,0.0,1740,Others
Programmatic,116599,3676,0.0,13,2023-08-07,0.0,1741,KSA
Programmatic,160185,4682,0.0,9,2023-08-07,0.0,1742,Others
Programmatic,725433,33748,0.0,76,2023-08-07,0.0,1743,KSA
Programmatic,,575,0.0,0,2023-08-07,0.0,1744,UAE
Programmatic,,7,0.0,0,2023-08-07,0.0,1745,UAE
Programmatic,2946,,0.0,0,2023-08-07,0.0,1746,UAE
Programmatic,27507,545,0.0,3,2023-08-07,0.0,1747,UAE
Programmatic,108469,4194,0.0,17,2023-08-07,0.0,1748,UAE
Programmatic,13,,0.0,0,2023-08-07,0.0,1749,Others
Programmatic,1966,2159,0.0,0,2023-08-07,0.0,1750,KSA
Programmatic,3138,5918,0.0,0,2023-08-07,0.0,1751,UAE
Meta,25043,49,4.0,3,2023-08-07,46.54,1752,KSA
Meta,10280,29,6.0,6,2023-08-07,13.86,1753,KSA
Meta,7892,62,2.0,1,2023-08-07,4.07,1754,KSA
Meta,3337,22,2.0,1,2023-08-07,11.86,1755,KSA
Apple Search,0,0,0.0,3,2023-08-07,0.0,1756,UAE
Apple Search,0,0,0.0,1,2023-08-07,0.0,1757,Others
Apple Search,0,0,0.0,3,2023-08-07,0.0,1758,KSA
Google UAC,0,0,0.0,11,2023-08-07,0.0,1759,Others
Google UAC,0,0,0.0,1,2023-08-07,0.0,1760,Others
Google UAC,0,0,0.0,12,2023-08-07,0.0,1761,Others
TikTok,0,0,0.0,0,2023-08-07,0.0,1762,KSA
TikTok,0,0,0.0,0,2023-08-07,0.0,1763,Others
TikTok,0,0,0.0,0,2023-08-07,0.0,1764,Others
TikTok,0,0,0.0,2,2023-08-07,0.0,1765,Others
TikTok,0,0,0.0,6,2023-08-07,0.0,1766,Others
TikTok,0,0,0.0,0,2023-08-07,0.0,1767,KSA
TikTok,0,0,0.0,0,2023-08-07,0.0,1768,UAE
TikTok,0,0,0.0,0,2023-08-07,0.0,1769,UAE
TikTok,0,0,0.0,0,2023-08-07,0.0,1770,UAE
TikTok,0,0,0.0,0,2023-08-07,0.0,1771,Others
TikTok,0,0,0.0,0,2023-08-07,0.0,1772,Others
TikTok,0,0,0.0,0,2023-08-07,0.0,1773,KSA
Meta,10280,29,6.0,0,2023-08-07,13.86,1774,KSA
Meta,6797,13,2.0,0,2023-08-07,5.2800000000000000,1775,KSA
Meta,3687,11,0.0,0,2023-08-07,16.45,1776,UAE
Meta,383,4,0.0,0,2023-08-07,2.1500000000000000,1777,UAE
Meta,511,6,0.0,0,2023-08-07,0.53,1778,UAE
Meta,904,1,0.0,0,2023-08-07,1.61,1779,UAE
Apple Search,256,14,9.0,0,2023-08-08,7.2,1780,UAE
Apple Search,339,16,6.0,0,2023-08-08,26.92,1781,KSA
Snapchat,0,0,0.0,0,2023-08-08,0.0,1782,UAE
Snapchat,0,0,0.0,0,2023-08-08,0.0,1783,KSA
Snapchat,0,0,0.0,0,2023-08-08,0.0,1784,UAE
Snapchat,0,0,2.0,0,2023-08-08,0.0,1785,KSA
Google UAC,113463,2820,495.0,230,2023-08-08,455.52,1786,KSA
Google UAC,134512,2365,462.0,272,2023-08-08,431.18000000000000,1787,KSA
Google UAC,12159,249,103.0,44,2023-08-08,28.47,1788,UAE
Google UAC,112,9,1.0,0,2023-08-08,5.63,1789,KSA
Google UAC,21,0,0.0,0,2023-08-08,0.0,1790,UAE
Google UAC,1526,37,9.0,7,2023-08-08,6.0400000000000000,1791,UAE
Google UAC,38,2,0.0,0,2023-08-08,1.62,1792,KSA
Google UAC,14,0,0.0,0,2023-08-08,0.0,1793,UAE
Google UAC,47359,888,172.0,66,2023-08-08,120.66,1794,KSA
